"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156"
"47","1","1","0","0","0.29494708994709","0.603068783068783","0.888888888888889","0.98","0.877037037037037","0.924444444444445","0.596940035273369","0.61031746031746","0.925263157894737","0.99","0.00740740740740741","0.0296296296296296","0.281315443815444","0.56011887016015","0.66421396628827","0.830409356725146","0.579805641554868","0.746283300844704","0.421719317356572","0.432906345174147","0.770154067587018","0.98","0.0816185049518383","0.0615367965367965","0.295185806907663","0.505009597185842","0.580611341663316","0.724786433943522","0.588678709146309","0.73476742499731","0.593455863846668","0.632223999925149","0.664827035441071","0.952165242165242","0.110237937525168","0.119558811435129","0.292683417920101","0.509507530071256","0.496547399032543","0.64775764179789","0.464984522426944","0.595781110344678","0.541225012966499","0.572616826488086","0.622536485997919","0.903197656840514","0.146547081469637","0.153678786535385","0.341964558019612","0.478002052125582","0.478056146029397","0.569582564506216","0.449940554888311","0.548268511629838","0.492613070727443","0.540742704860414","0.596047360505124","0.882470666242852","0.149565400883009","0.201789947947549","0.301501538992857","0.495733016609549","0.388689392232844","0.509597858954434","0.383364876923052","0.505634969392547","0.422681181434079","0.522591625529715","0.49875777954757","0.850511436242245","0.158947345740471","0.203131545478671","0.268496657575234","0.522195648849062","0.347918212500073","0.489541294855137","0.37604542329272","0.479441563563522","0.425971707061366","0.485885141369435","0.4617524101565","0.759204951351853","0.169421127764991","0.242371134582938","0.2952360305324","0.485269864873534","0.341101900711316","0.448146163424406","0.310767778028662","0.441481219989571","0.415058183086096","0.453727335633493","0.4505066385017","0.745642129675015","0.187157320819259","0.272013216653814","0.313647154942386","0.538166927370864","0.286188741777069","0.401367195937122","0.311146380777844","0.42773286344516","0.383188719940723","0.452025691790891","0.4592156124137","0.729382772370617","0.211629915826352","0.305542696830254","0.278516745150022","0.491924176967699","0.260895427167921","0.382986616738168","0.321873806362692","0.399554994746481","0.371570906969748","0.431340142991572","0.403531796152519","0.698786635046428","0.22317456793912","0.333029477976834","0.302042514611416","0.503682417368042","0.2655260654638","0.389982293521379","0.296002581796434","0.376210687441735","0.336306914445733","0.423835372332124","0.455256583464831","0.677105334846431","0.212493444287437","0.321752693513782","0.304769603368246","0.519132186253765","0.249127987162661","0.344163791811052","0.285016607206862","0.363563022370732","0.318670060056104","0.419408859751073","0.398415826752032","0.683653189332585","0.214654180702242","0.333855295478585","0.307776889606324","0.505056222473319","0.28341468622771","0.398611062373566","0.296013079833068","0.360366732598722","0.327052690082235","0.418586184297298"
"48","0.98","1","0","0","0.297451499118166","0.390643738977072","0.813333333333333","0.913333333333333","0.904197530864198","0.964444444444444","0.506984126984127","0.511596119929453","0.894444444444444","0.99","0.0655555555555556","0.0314814814814815","0.290058369276636","0.484937382210344","0.638862133547376","0.68426441921798","0.646766808087758","0.738703130374957","0.603607957803004","0.625625979436609","0.848339719029374","0.981481481481482","0.0477325760659094","0.0569536636203303","0.371456866974029","0.549315328633336","0.645308501630341","0.717986517526747","0.578410742939479","0.726339419626776","0.584935397448474","0.560549517603157","0.689174180644769","0.95051282051282","0.0971337395357003","0.104518057239935","0.31696686003754","0.545560039078399","0.433374639857088","0.643335160879021","0.490588790081698","0.585693781436483","0.425023026180521","0.449109395537809","0.610367381955279","0.912253968253968","0.15010688736083","0.151681238523264","0.308548601600138","0.505926610263795","0.408358740179487","0.543817519318317","0.469255610143214","0.604425021390434","0.451378427330457","0.503785221021433","0.493587559344177","0.831169043786165","0.152198386103832","0.2052575367298","0.283487027662958","0.561963481644279","0.396819198987916","0.484341648134971","0.397933099108362","0.502438843794372","0.447705895426042","0.574447654247959","0.50178767666512","0.804808047170913","0.153122912391417","0.230595853773811","0.277261593584314","0.483688086335427","0.353409131106285","0.486438567385435","0.33450884258077","0.437628822553348","0.397091917634691","0.460062332993113","0.468033528551319","0.798494388085327","0.183930491190207","0.279833754849057","0.285371624083072","0.495863586359095","0.318679075163628","0.420841729891689","0.353615844359571","0.455869867032997","0.380647431975284","0.465822227193852","0.446930517462649","0.74715595994182","0.221474557736118","0.289099265531912","0.286041592478855","0.509394665392763","0.299539890802012","0.413693605275326","0.34344201285141","0.455633160415068","0.400119508304499","0.482302573519585","0.398738967371543","0.727425683476196","0.20624104161524","0.275444356913112","0.289351908905395","0.478156498853511","0.294027147838499","0.375066649648578","0.318345486205299","0.41574503131475","0.366393891951406","0.467612515290483","0.439665703842901","0.743941137511486","0.204520706900114","0.328407160750481","0.306428639654759","0.498228632958501","0.264850026610023","0.370963159955629","0.29839495840272","0.375577284331556","0.329644027479013","0.432468620893661","0.431986296492427","0.712087332717446","0.220816654474548","0.340529063599494","0.299218250446572","0.510724651755511","0.240686113754396","0.338430174276442","0.279606410553321","0.381281844454155","0.320579141880095","0.420815275493232","0.424718905009242","0.70466450272462","0.215995475974725","0.352750527789676","0.313829501507478","0.511899996875954","0.245644685958049","0.366199680390525","0.271277916139345","0.374265843590103","0.327194955988097","0.434521812479663"
"49","1","1","0","0.0222222222222222","0.246322751322751","0.584268077601411","0.888148148148148","0.908888888888889","0.924444444444445","0.913333333333333","0.612883597883598","0.535061728395062","0.97","1","0.00555555555555556","0.0118518518518519","0.294869963007218","0.478729106577404","0.729506172839506","0.856783625730994","0.697001490654741","0.787972709551657","0.586518556740435","0.634348411879372","0.779257434774676","0.973333333333333","0.0626455026455026","0.0636331569664903","0.296537835877249","0.502465411921017","0.510802192920634","0.6127038674395","0.513512442431983","0.636049312543565","0.582133938999839","0.574186564633841","0.663306255937835","0.949401709401709","0.0768979168979169","0.110895205394689","0.338842500497209","0.539042429557135","0.472787684307334","0.53436506436315","0.451816713362503","0.639750237557255","0.530811016753606","0.583482407300777","0.588211877859303","0.901297052154195","0.152379802499147","0.199949778586739","0.343442825069793","0.590654257939371","0.422048148351194","0.593548137821081","0.405647927553705","0.528173059599902","0.516357210261586","0.586241839256103","0.590991901322144","0.898962919670108","0.148460669819554","0.189561280011033","0.306138715857333","0.535146094496053","0.427918096092109","0.567936262598978","0.431725727458392","0.53624423012208","0.395235124009126","0.521690416127602","0.505863844027375","0.81123805267753","0.149142325839048","0.239837799009432","0.299831232586087","0.499294741140302","0.340855157398706","0.484248927499578","0.364392989596047","0.483923863997064","0.3833122765165","0.478811934346603","0.488977549516194","0.825366529613698","0.189811792192702","0.311167778396396","0.294748947681561","0.527241777839004","0.322904626083448","0.460284842384777","0.347663901041428","0.465929406471856","0.388269754394148","0.464956576572461","0.430518025917773","0.766074512813386","0.193002315426141","0.276240100837081","0.31646808436449","0.527964568793046","0.286243891471821","0.382274713499967","0.341387500170038","0.430743663401667","0.360645632017857","0.464428027967255","0.443054796938501","0.728416623500403","0.220858768029651","0.313112383739967","0.31712254153976","0.524060492807533","0.288078065848264","0.371736595177676","0.286003730022259","0.387431659476546","0.361518279155581","0.438504315885386","0.417868578682586","0.679034681114992","0.20925880957705","0.298122057781875","0.292776364795675","0.526817339913343","0.284300653366242","0.360849027843245","0.292529194347491","0.412824289054284","0.294568193151576","0.444278781031966","0.43680334600253","0.688021131653435","0.231060665830434","0.328127668935899","0.310756260872704","0.488174426372951","0.279893447229979","0.352374985525329","0.288434645187822","0.374912580538356","0.329072663609319","0.418815864672788","0.422231314295221","0.692614739954428","0.220940120955831","0.357447123606519","0.281238893112224","0.533646095485815","0.257295087518571","0.366948581433389","0.252503842601191","0.375752935482946","0.307486295859516","0.417426205771396"
"50","1","1","0","0","0.273333333333333","0.524003527336861","0.795555555555556","0.924197530864198","0.792592592592593","0.841481481481481","0.518985890652557","0.557257495590829","0.914269005847953","0.99","0.0333333333333333","0.0111111111111111","0.318171067265494","0.569831728012843","0.694889347551886","0.862046783625731","0.684625234109238","0.792397660818713","0.495828093570612","0.5197209254072","0.792222627663241","0.972541507024266","0.0656084656084656","0.0577689594356261","0.315930520594405","0.518095565623924","0.523408392682089","0.641652022448957","0.577290471980127","0.692706845871597","0.579144580538384","0.575590779023729","0.694072327581099","0.975","0.088575018796897","0.110048660074796","0.283468780859752","0.483026275564517","0.444320911376109","0.618739822336314","0.495862028355578","0.640099820388778","0.496739864187848","0.546573132694134","0.571726399608682","0.88302947845805","0.150007874865281","0.172596406401935","0.340743445936112","0.505686978888672","0.429655825030769","0.605094588851541","0.419181727117068","0.568301857183604","0.430286620982891","0.470035534430008","0.515407485537847","0.855981052703191","0.162374908958864","0.215249553647228","0.333651318221253","0.542079704337328","0.381737323334453","0.493103138275046","0.404519419053934","0.517127303173373","0.458358409586101","0.49973076856699","0.538486114616891","0.834168778208936","0.137967446176678","0.228732891553576","0.325314489587144","0.528120928500754","0.333384126259326","0.485625421270602","0.355774088967345","0.463181980449126","0.418575887716432","0.489975587097084","0.478517883135163","0.794705624171779","0.18801036222911","0.262005827701906","0.320910194770649","0.532607322432413","0.341443629000752","0.452132000226552","0.376514303621805","0.463408777459127","0.363074546642964","0.497606504446583","0.463835460608201","0.748140547725409","0.206412580451695","0.309249433757073","0.322394210644386","0.490552739695956","0.287498335813358","0.405127413370013","0.35627009771528","0.417876047680048","0.388624719309328","0.475340438789222","0.450657389646202","0.774820384492441","0.208539389356605","0.297582437647204","0.340167081794998","0.510897723330507","0.307280889953123","0.389972119932374","0.329550750877687","0.422231218292781","0.365854116013035","0.450702557227684","0.442849294377134","0.721404860416332","0.210104803049387","0.313938628561718","0.300416254584866","0.527093041551817","0.285626975959489","0.374740719446217","0.308481464699184","0.406014093697561","0.313922286211282","0.436404062576956","0.407118050278304","0.67050512979617","0.230101007974166","0.331682976753641","0.304936616050836","0.517246482279538","0.260551949130442","0.368780725110147","0.278354390362872","0.353294082756866","0.306965945485181","0.431171319003716","0.385958810492891","0.669232516347533","0.238741120665745","0.324181630607453","0.309086306866553","0.507120767752869","0.260816971383692","0.333732005018649","0.274443619650079","0.362519992978381","0.309759442719861","0.432842336345607"
"51","1","1","0","0","0.381384479717813","0.621701940035273","0.820987654320988","0.944197530864198","0.662222222222222","0.732592592592593","0.581375661375661","0.636155202821869","0.966549707602339","1","0.0544444444444444","0.0296296296296296","0.38145973307738","0.549171348851431","0.614071808060456","0.743086419753086","0.735120207927225","0.882631578947368","0.525294404311432","0.515513415892673","0.768825842810517","0.96962962962963","0.0892691259357926","0.0835898669232003","0.329065876649221","0.514811036521181","0.568567268122824","0.733217174481542","0.556525230126763","0.676050131222545","0.544433868535818","0.532888143297772","0.670826896879528","0.962678062678063","0.100290112937172","0.118076903794138","0.31504716070763","0.527795480229691","0.472741921840594","0.60521260678448","0.510922580216956","0.619757786955929","0.468852409722259","0.551048428989605","0.631805222233728","0.868005291005291","0.142381476754833","0.194439949041695","0.28251766215824","0.521645081913848","0.359252651690555","0.489946320527672","0.446088384506124","0.556640518748097","0.503303548583375","0.600218044735733","0.51511524066767","0.835227293182629","0.164931579060306","0.218483339662535","0.282247935334063","0.476201731479707","0.432034352759871","0.540795168442678","0.380748484860492","0.529362874248985","0.397708597421509","0.445751797942749","0.511850733818274","0.824916294920422","0.186467818933487","0.252466025862398","0.332562790803906","0.518828610013051","0.352281910775846","0.516309819672447","0.37617885653872","0.494863975517658","0.420974227093492","0.464817245440821","0.457722485434361","0.744058906151511","0.21572304077467","0.283453972349237","0.280328281565957","0.473203157548266","0.343396752889861","0.435377542822387","0.344692102391649","0.460989032436168","0.412632144289095","0.465266394814212","0.485010737917791","0.761698778311969","0.218451729791407","0.302556264309602","0.328567645428645","0.536771740757905","0.315493720233667","0.419092219086583","0.341814731169369","0.392560102965567","0.339195385358389","0.456980754651482","0.451731743278948","0.715345160174844","0.215082589677522","0.329483419340587","0.300009708437512","0.509479586927751","0.288836241743613","0.382966790962265","0.320451741421264","0.377594240473651","0.317397927569453","0.41464029923903","0.450175108926849","0.728363075322945","0.198130472370281","0.323738442596224","0.315082464064786","0.505441992816462","0.284496365554447","0.356881389254468","0.300662851676238","0.370449353879055","0.332760099502804","0.439634304344085","0.423992841444447","0.667514773280842","0.245110614676095","0.372947260111814","0.318593189975084","0.54184365917463","0.255420827184871","0.342072960882835","0.268678388865391","0.360948146752444","0.319601375303586","0.418379174629981","0.447669464595447","0.724667557899196","0.21150033733215","0.325812401743073","0.304645820585898","0.487904556712779","0.262791704875113","0.347540020122462","0.287557326203155","0.369167020418128","0.309582042504321","0.43626715298352"
"52","1","1","0","0","0.287610229276896","0.653439153439153","0.839012345679012","0.96","0.773333333333333","0.883950617283951","0.588183421516755","0.568007054673721","0.942105263157895","0.99","0.0222222222222222","0.0148148148148148","0.316139724473058","0.450445483786557","0.742386576462944","0.860818713450292","0.773238925199709","0.87859649122807","0.608403948323969","0.665846328784925","0.762434592227696","0.986666666666667","0.108110469777136","0.0884402017735351","0.270302699764718","0.507324713440322","0.562264149501697","0.722353444767238","0.598523455542613","0.758551967402542","0.60143508655386","0.579594562100309","0.728827734617208","0.981111111111111","0.109576318265689","0.124753033248905","0.327066384682616","0.531367131944382","0.456266752911881","0.62280749033071","0.49164109754627","0.623677856004997","0.557547559596896","0.598946299978292","0.583218013050364","0.863614842154356","0.146910126461883","0.147254249961927","0.31266707810073","0.522064683445954","0.412110646902525","0.567404412347973","0.454332052403648","0.582160901150824","0.450226853240407","0.510261414091466","0.607833607616706","0.883815399268351","0.153744793418308","0.218077064679625","0.293567590825373","0.519628468156761","0.367553512617599","0.484741455326485","0.369824162924288","0.496701008909303","0.43376914175905","0.55082453692529","0.53550856298959","0.828402252219101","0.154862991217439","0.236443563488698","0.3299971071941","0.541020058955947","0.391876280831734","0.480821290254241","0.376453777012061","0.499815237609166","0.407284080485894","0.485902617909262","0.461121460567894","0.795860919876521","0.15342383371165","0.254218451236328","0.317194434666744","0.497556936435622","0.34171069518253","0.462700123218264","0.371504885070516","0.418622828391919","0.42204962561194","0.483337428170505","0.445818474857339","0.722688819100748","0.182023075305334","0.282979915877074","0.307247607726479","0.505506536448206","0.311848805514679","0.40620519454043","0.325254045804581","0.416365701116989","0.396920124600915","0.480653880889433","0.453234222079437","0.746304252333127","0.235725196113424","0.323913713933761","0.308978614526511","0.519662963126446","0.300664213143266","0.388717407929237","0.304868970086933","0.384414013685513","0.366171541695302","0.453615921214928","0.431418670861422","0.719335851371935","0.184375200763644","0.300492250627666","0.306905942322017","0.503050095676677","0.258400893853419","0.358793885478253","0.306398790120133","0.417432791455592","0.332533649548536","0.416565025906406","0.409368288533193","0.692930974710187","0.219930878856244","0.340130876603889","0.32982693467414","0.507125109250153","0.267606340547449","0.35770227234186","0.293434246633815","0.376417824624263","0.308217622413472","0.415578016219701","0.385026325963818","0.687811441167649","0.207684222630153","0.354445492876067","0.329590727078312","0.539528394238804","0.274814266497349","0.350126061698052","0.304003827807437","0.365015839951619","0.305703603601619","0.424674239046555"
"53","1","1","0","0","0.329179894179894","0.602530864197531","0.94","0.98","0.732037037037037","0.800987654320988","0.515","0.594620811287478","0.936666666666667","1","0.0192592592592593","0.0259259259259259","0.319276279276279","0.441420857741807","0.68155486756106","0.896432748538012","0.738986354775828","0.863326835607537","0.615909681611436","0.636353533616176","0.773510713778913","0.993333333333333","0.0821107904441238","0.0383958633958634","0.343432131348884","0.584111639743824","0.529716368884785","0.642110900593659","0.618895466389719","0.718939328870363","0.588491088874231","0.680195500540328","0.631770676595238","0.944843304843305","0.0827732144398811","0.0986464148357853","0.327634024355918","0.536166301563618","0.512226195342269","0.594558612731321","0.458613204887402","0.581100555455561","0.440379744912205","0.489615012227556","0.559533917892977","0.901913832199546","0.135075214564065","0.129663013994747","0.368281018504816","0.535214494661781","0.447794133831682","0.563810695760715","0.444294370894906","0.575745154277636","0.465607692650523","0.569848763879054","0.522766401314432","0.839629230879654","0.161288853680389","0.200974749426976","0.314287398930832","0.504262640957565","0.375614064791819","0.539554049696518","0.373081618151542","0.526206886812911","0.465433213786278","0.558177112039436","0.517895096295358","0.841714720353496","0.192350347231424","0.248675078340995","0.3074446781408","0.511170820777594","0.360136171992468","0.469879015356999","0.356505757302006","0.498103878050373","0.403855874499356","0.50702485895424","0.434889648612708","0.787363698728789","0.194417022864793","0.253440143538865","0.329377995989893","0.510969075229824","0.302965298706479","0.464388905742918","0.339603172371982","0.481861421519406","0.400531101722477","0.47568657238378","0.420984638716913","0.761308069499439","0.202176540240782","0.314518047816749","0.313067672338828","0.55517189564657","0.285285992154564","0.410994593878718","0.348185006264036","0.397052621930793","0.359605527494094","0.475655469239738","0.434003103349426","0.723817146409606","0.214563422104455","0.316150530127949","0.291621937336018","0.503367100598501","0.306186248734614","0.4053121824216","0.309414820602391","0.374003814850914","0.363898064320289","0.450803371374083","0.412983526061413","0.690216803583354","0.220243012273867","0.312525820550218","0.297645108619844","0.517372825523053","0.2807639813732","0.365819728544234","0.296854725268793","0.384885408229457","0.329506750513421","0.397576045696413","0.402691065136999","0.689896229927558","0.224866854285562","0.322812157692379","0.316948362960647","0.514585500183987","0.234685608898153","0.340010757633065","0.264111673449819","0.370174922630556","0.341829100102461","0.437137460846084","0.399226783492131","0.661788903504804","0.214710572023246","0.336762007783241","0.28911602434518","0.518074971777037","0.255677721162087","0.373810019347288","0.256324983251512","0.379169626614433","0.29587428267072","0.429671183501309"
"54","1","1","0","0","0.31989417989418","0.66037037037037","0.924444444444445","0.944444444444444","0.905925925925926","0.925925925925926","0.639259259259259","0.648624338624339","0.962163742690058","1","0.0266666666666667","0.0444444444444444","0.247207850247066","0.52245212704965","0.582480124603448","0.686515212322746","0.714009096816114","0.878986354775828","0.508999909905483","0.492145068553737","0.824220032840723","0.971060025542784","0.113447971781305","0.0532475549142216","0.290174069632476","0.525320459428405","0.533950927941266","0.62687948265726","0.580853580788447","0.704781459494103","0.481978650702911","0.50959396363411","0.673077407463372","0.951623931623932","0.120246634266242","0.145667950447755","0.29342314207964","0.481873381074322","0.450799210746511","0.59217386540866","0.534029010932453","0.675837975048501","0.486466177584141","0.550100943423416","0.593958172213688","0.896496220710506","0.138128018786609","0.190907303768285","0.303767871700743","0.507543021558934","0.424063555376459","0.547773319359428","0.39804188044048","0.525885495415646","0.437310555271106","0.50740470384891","0.523041292597056","0.857630149143884","0.185424076935177","0.21403112829814","0.305987522187486","0.50742200645467","0.406133105479812","0.515509077529414","0.389077728833722","0.496242929032811","0.474221399466498","0.560895729707763","0.476726941936848","0.807422452144749","0.151012843816033","0.221959196172281","0.291933386183276","0.511858214551208","0.355455288501485","0.484180237592725","0.417642631787646","0.507030844795383","0.433161073852226","0.491138706452247","0.443434607555098","0.812253417641159","0.188335917785381","0.247676399263784","0.302845275257749","0.506469122293291","0.321536676715052","0.442268162542356","0.353893228093945","0.467088141842849","0.375712554579811","0.460536657764654","0.461960560670158","0.73784767243672","0.218567359530329","0.299473906544936","0.309378534292777","0.52068246638541","0.286467978369326","0.420294364352853","0.328703387914777","0.402355968454025","0.371119899985935","0.479910915386006","0.474909775145054","0.709765339186198","0.191934472862747","0.306328101558756","0.296056829746599","0.520710732776678","0.286592073425074","0.408836134617657","0.278946726887037","0.419287788015324","0.342071850625388","0.459012957941295","0.453778719031371","0.759739812200609","0.201283659655165","0.312154864409379","0.293518914556288","0.489048452491052","0.271376759599659","0.360542865923057","0.295352980380744","0.388068079983578","0.343659211247035","0.426149029100154","0.411038491117022","0.696103975046829","0.219485337953956","0.336208087248718","0.282940484613827","0.507795499365431","0.245336801645133","0.346740177878909","0.301904045791637","0.368448980663696","0.313702176286837","0.436850549196826","0.417450184216152","0.697250601816055","0.219018393102168","0.338221154653806","0.300534543893719","0.5441518452052","0.255277703936597","0.356104190595744","0.280356311877682","0.355360126417867","0.30332556454688","0.433776990319517"
"55","1","1","0","0","0.31641975308642","0.575458553791887","0.888148148148148","0.96","0.884444444444444","0.944444444444444","0.522089947089947","0.52352733686067","0.98","1","0.0544444444444444","0.0111111111111111","0.371395472719002","0.618342219928907","0.754899285250162","0.898479532163743","0.736019951840385","0.836660168940871","0.562703722814662","0.556650326797386","0.84474730888524","0.993333333333333","0.0849751483084816","0.0550900334233668","0.326591682677562","0.525223539227537","0.580446842784007","0.715075716110199","0.625962658882199","0.767803117841432","0.495686824555557","0.56567925561029","0.713494385073332","0.959344729344729","0.114782902282902","0.129618748888615","0.350646279159257","0.497631122303465","0.513730786664223","0.679639605867676","0.514665164857217","0.672852252903853","0.42227816304641","0.478756010883811","0.61016630775441","0.920859410430839","0.129446835083125","0.177299190088664","0.289314330616335","0.529223487958849","0.452717750438274","0.603964333924194","0.434552131132835","0.586514650650672","0.451112067051206","0.493896805258376","0.541089321232408","0.877171028421759","0.127944197252837","0.171140763515803","0.302111033940021","0.518174590927805","0.405442412773594","0.551841835509735","0.351465760751147","0.508054637016264","0.422576013012562","0.506519039881719","0.512115988552955","0.8284334891935","0.14996718571776","0.266510154531993","0.301174741359075","0.502357413249768","0.329596369024589","0.492112221277132","0.374963417703818","0.464795747696613","0.381703889761898","0.481127382831492","0.502898074538371","0.781452706159568","0.172626013683711","0.260033184960303","0.318001907184725","0.525534955964992","0.364605603100521","0.431986252348345","0.327121629835341","0.430837163916771","0.394961147674835","0.50664666884347","0.46332299455394","0.760443575441295","0.185627578215001","0.296825558584207","0.322866915010203","0.545904882464239","0.314727657190473","0.397783735296233","0.308838074293197","0.417085285291936","0.360164488127489","0.455704019927226","0.432320426631068","0.737863336060174","0.193808411216455","0.310497223928861","0.322132089895316","0.520979411023009","0.301730526065151","0.406360034556875","0.318042604728321","0.381411634030008","0.322673581097401","0.445919178309691","0.413183943678758","0.707348280094322","0.216647141446975","0.320388392509268","0.347838800204767","0.53504295242371","0.262661525658144","0.386720371763224","0.275596411540553","0.355279687478496","0.325748999322742","0.433055155738342","0.406957381222289","0.687207987295675","0.221276140136052","0.349407750053079","0.307103870543032","0.488984058529326","0.279918756610787","0.362793853889217","0.282117637916676","0.356212754711304","0.328060977026331","0.415217520102253","0.436029223503654","0.719888169251545","0.213470329312805","0.34544629949726","0.3092182804491","0.526282506336154","0.244821615746078","0.349590416723753","0.282931442338728","0.380314199116058","0.339997398959548","0.432559990621934"
"56","1","1","0","0","0.360026455026455","0.588130511463845","0.639823633156966","0.763950617283951","0.646543209876543","0.848148148148148","0.594797178130511","0.642442680776014","0.918771929824561","1","0","0.0333333333333333","0.306359004104102","0.532578737147881","0.72784466613156","0.848089668615984","0.722683942972901","0.819720597790773","0.641485685892291","0.649938749378894","0.81098704615946","0.981455938697318","0.0884495751162418","0.0798236331569665","0.334160722114417","0.486283529600871","0.598398082263983","0.792663747491334","0.614831765368164","0.786936893105475","0.584650483603674","0.591371647577378","0.730847453391313","0.956111111111111","0.108001443001443","0.157592194618488","0.318653566304843","0.539728023353768","0.493722332540868","0.652540123505036","0.474602207825393","0.594669593555042","0.442082569141311","0.480581268869372","0.610465327919074","0.885598639455782","0.133152703718145","0.180191187053535","0.358993503641106","0.581529909630042","0.415353051778801","0.53645384963337","0.471316598967325","0.565939581258222","0.481121409055801","0.472444252504368","0.572843309024424","0.856948503149555","0.118556896476038","0.201349716235695","0.314090866540568","0.510590393136343","0.409011687495448","0.482137446982128","0.40489676323825","0.53317680818609","0.434332685952588","0.540188180950388","0.51043227302554","0.831352170257388","0.16082835177433","0.240124778956202","0.289393990757146","0.537183645297958","0.36486961127952","0.504928495888268","0.365711553884891","0.463652021146098","0.427516342182395","0.514965505146459","0.50085555473855","0.793669158857034","0.195362502444923","0.21598431987283","0.32772412558966","0.516972316954301","0.326325046373147","0.440629401000454","0.344249793889786","0.443344333061855","0.393748222545758","0.479630788967469","0.44189769253607","0.76074203630062","0.193041179409285","0.26085175041685","0.297973385482229","0.503282836900937","0.302467499008695","0.390736749448491","0.313834202746395","0.413900910520888","0.372114074826681","0.474906700759274","0.421809507026852","0.712383015997676","0.192653790861106","0.320880845547506","0.298556324855292","0.488430884684446","0.279137100778681","0.398028194951595","0.306360510643078","0.408252243218851","0.384061267863502","0.473335197294406","0.445952713861974","0.731943005522163","0.218201073969288","0.349439137481241","0.329540586749533","0.531774150849809","0.294929685039051","0.38342896897659","0.309566868253801","0.362386501823035","0.362252364233674","0.447547884614506","0.413051549986125","0.706632685436533","0.218227137026099","0.345392202632163","0.319627878917936","0.507770885339144","0.24753158542687","0.373959066748502","0.273993682852745","0.379824077928937","0.345774715375559","0.422683674109677","0.410026210400138","0.684274465018307","0.219188210908828","0.340930812472449","0.305030098126799","0.527058761309637","0.23669719259876","0.345315252536232","0.251680920295293","0.368884876702063","0.324298101602832","0.432137285523041"
"57","0.98","1","0","0","0.301296296296296","0.480582010582011","0.912839506172839","0.98","0.783703703703704","0.861234567901235","0.473862433862434","0.415343915343915","0.962222222222222","1","0.0166666666666667","0.00555555555555556","0.281336598844339","0.554188835378206","0.698795627412758","0.84093567251462","0.729424760157474","0.860877192982456","0.60641468868249","0.618777185338073","0.779823243309833","0.962145593869732","0.0531834215167548","0.0509171075837742","0.330556070717749","0.499129013345033","0.541740693959085","0.771007115489874","0.599996563107674","0.683709379877962","0.568735558892647","0.581345746066053","0.678796390375338","0.92539886039886","0.124271101084827","0.112173727067948","0.326063399272418","0.535970653332624","0.494679651905051","0.613674154086951","0.493995877326893","0.617534608174443","0.501415639286178","0.622898870344691","0.600824006389211","0.921133786848073","0.110346026743299","0.12817567805831","0.319728853460685","0.566116250808321","0.431121185537477","0.570395179827019","0.480689481816152","0.576605316043119","0.479465577022418","0.519799356594669","0.600126715603513","0.838597281404043","0.153186639678761","0.221038160468623","0.345567288583453","0.560664999078362","0.366083012656075","0.497259887021426","0.388212690852607","0.508287622162146","0.453163659609451","0.567057681228638","0.522855826318887","0.834720494874711","0.181352247996962","0.263993376186255","0.308307267675087","0.509348319162196","0.370168648248582","0.473774489834045","0.382071310718488","0.483102590828822","0.439866265457453","0.494552053858357","0.423512917503918","0.775827543903937","0.195599220832447","0.245694887586862","0.315220891780523","0.522140045615083","0.338417619201451","0.466199789553147","0.356592565286723","0.430899135748463","0.408984332515868","0.491925710125944","0.466077949498091","0.772375937979961","0.209810184379382","0.31646807251723","0.306755536437159","0.499944904865394","0.291431048031286","0.405260320103195","0.322059124304754","0.416404226202082","0.348272886014705","0.446076769607795","0.443400036385543","0.755402250143747","0.211712590092415","0.291267562553091","0.334775368994558","0.511795768157433","0.29378378857332","0.388083035654231","0.32694439311925","0.405249567501001","0.379755027211735","0.462999178483127","0.420188827331819","0.721379161246188","0.203987796502504","0.313534112627381","0.354798152595282","0.525393217387389","0.259139221551976","0.362748960267102","0.282273206521906","0.375486425645658","0.322293563259274","0.436162678890986","0.422504889618684","0.678568207496908","0.209494125780336","0.324986862107286","0.317911909674742","0.544379301033607","0.257319071313756","0.360719693040363","0.27288931445885","0.392112271353702","0.320307003216266","0.446145133450755","0.423281503568327","0.679309165306007","0.222059661445362","0.350961361040275","0.333147392105501","0.498015966998314","0.245627150474331","0.342143428547163","0.27344202296413","0.36466041645002","0.305973337181321","0.386025249150981"
